cluster,loci1_chromosome,loci1_position,loci2_chromosome,loci2_position
6,5,28169057,5,29884251
6,5,28158259,5,134292454
6,5,155648571,5,156584125
6,5,96919568,5,96934710
6,5,96917227,5,96896507
6,5,96905260,5,96854969
6,5,96875241,5,98175488
6,5,22100664,5,22100664
6,5,22081977,5,21850140
6,5,146301639,5,145893440
6,5,146290382,5,145878930
6,5,92457036,5,93616603
6,5,87035680,8,130161414
6,5,166976640,5,168179582
6,5,146143441,5,146473913
6,5,146123310,5,148035147
6,5,113554937,5,114888023
6,5,127834276,5,127174468
6,5,23488524,5,23488524
6,5,42125268,5,41352625
6,5,107142043,5,106586854
6,5,107133656,5,106672406
6,5,654095,5,119715
6,5,1461141,5,2359028
6,5,1440445,5,489618
6,5,178129692,5,178215817
6,5,63292642,5,62681313
6,5,178155408,5,178155408
6,5,15158959,5,15226348
6,5,140691989,5,140059633
7,5,163718090,5,163713222
7,5,131680139,5,132192217
7,5,125881809,5,125881809
7,5,172156768,5,172114791
7,5,10353874,5,10307567
7,5,89984357,5,89984357
7,5,121475931,5,119811509
7,5,148385994,5,148192443
7,5,143331813,5,142299672
7,5,52887546,5,53113381
7,5,137119569,5,138150277
7,5,137117815,5,137110525
7,5,74016944,5,73954408
7,5,74015111,5,74951607
7,5,10299803,5,10271285
7,5,180602911,5,179332656
7,5,64098409,5,61737930
7,5,79584548,5,78487392
7,5,171369775,5,172038210
7,5,142765673,5,143518998
7,5,137543860,5,137022563
7,5,137940695,5,137967217
7,5,150305301,5,150864016
7,5,53641972,5,53641972
7,5,53642208,5,52830924
7,5,669806,5,371432
7,5,10311301,5,10296662
7,5,81094014,5,81094014
7,5,148708471,5,148979878
7,5,149808251,5,149954064
7,5,149808251,5,150706739
7,5,149808251,5,170015631
7,5,170745312,5,170778302
7,5,170755962,5,171156468
7,5,131167116,5,131362250
7,5,139756160,5,139756160
7,5,65254757,5,65240287
7,5,138567647,5,138567647
7,5,138564669,5,138075331
7,5,159372171,5,159295711
7,5,140021161,5,139848220
7,5,140021161,5,139922166
7,5,64890314,5,64937277
7,5,137253582,5,137229054
7,5,109053951,5,110700987
7,5,60277911,5,60987681
7,5,180392564,5,180392564
7,5,102926584,5,107905746
7,5,112874450,5,114485186
7,5,150061004,5,149822408
7,5,150059342,5,150190241
7,5,132229777,5,132295826
7,5,134398518,5,134361977
7,5,61728783,5,64094562
7,5,72894678,5,73428185
7,5,150052913,5,149963615
7,5,56234839,5,55503180
7,5,149062265,5,149111107
7,5,121480089,5,121423846
7,5,141716419,5,141759675
7,5,141207083,5,141037393
7,5,141204606,5,141242156
7,5,43154989,5,41487887
7,5,71651828,5,71557837
7,5,112068350,5,111548507
7,5,141209799,5,141058911
7,5,141207376,5,142255891
7,5,150129688,5,150129688
7,5,173224181,5,172995112
7,5,139655541,5,139569986
7,5,60031026,5,60015773
7,5,60496045,5,60948041
7,5,172415125,5,169243888
7,5,176660069,5,176602892
7,5,43553848,5,43569384
7,5,141327540,5,141366509
7,5,139922166,5,140021161
7,5,72180240,5,72811670
7,5,72177603,5,71694664
7,5,172348150,5,172553424
7,5,172345816,5,172538358
7,5,176713410,5,176726544
7,5,65472012,5,67203985
7,5,131863731,5,131619346
7,5,132326179,5,131735869
7,5,141687900,5,141701864
7,5,141683235,5,141786483
7,5,126399928,5,126453789
7,5,134392382,5,134605448
7,5,39108358,5,39046069
7,5,175905457,5,176014906
8,5,40873532,5,40800132
8,5,10404355,5,10418202
8,5,179266080,5,178623138
8,5,133737725,5,134477681
8,5,150115140,5,148749910
8,5,61737930,5,64098409
8,5,148709698,5,148643554
8,5,95095100,5,95097294
8,5,138645560,5,138645560
8,5,112348583,5,111625848
8,5,112346833,5,110890784
8,5,112346833,5,111816821
8,5,40868050,5,40787749
8,5,141007321,5,140860189
8,5,10494726,1,555194
8,5,10494060,5,10461281
8,5,10494060,5,10689875
8,5,178215817,5,178129692
8,5,10777098,5,9692105
8,5,148186641,5,148315360
8,5,149290076,5,149290076
8,5,139697942,5,139594976
8,5,172986564,5,173355721
8,5,172981265,5,173342903
8,5,95182521,5,95169823
8,5,95179853,5,95148660
8,5,150513968,5,150428294
8,5,150511168,5,150511168
8,5,141011335,5,140985264
8,5,60165873,5,60855192
8,5,177471288,5,177505847
8,5,149849868,5,149862804
8,5,71494713,5,71516937
8,5,172193543,5,172067800
8,5,176838246,5,177615733
8,5,176812896,5,176767599
8,5,175781306,5,175805798
8,5,175777299,5,177847938
8,5,56145824,5,55630983
8,5,67552038,5,66924098
8,5,122202370,5,121727276
8,5,55323119,5,55323119
8,5,66336255,5,68330491
8,5,153804080,5,157038395
8,5,153802665,5,153984693
8,5,118814456,5,116459422
8,5,138767557,5,138023978
8,5,138764885,5,138250105
8,5,131865827,5,132607112
8,5,138877540,5,138317351
8,5,138875550,5,139035040
8,5,176725812,5,176713410
8,5,133782441,5,133978135
8,5,95321110,5,98197410
8,5,176492409,5,176518355
8,5,159476985,5,156938523
8,5,178914858,5,178914858
8,5,34967136,5,36094700
8,5,34964911,5,36743580
8,5,40800132,5,40873532
8,5,40796358,5,39539623
8,5,140979508,5,142076025
8,5,167935232,5,170700884
8,5,141282554,5,142229112
8,5,141333950,5,141019493
8,5,179229021,5,179189184
8,5,134231755,5,134280988
8,5,141371337,5,141061071
8,5,141371337,5,141303596
8,5,141369460,5,141443547
8,5,141366509,5,141327540
8,5,517607,5,517607
8,5,496052,5,477640
8,5,40833635,5,39641791
8,5,40833635,5,40879277
8,5,154215275,5,154263262
8,5,150428294,5,150513968
8,5,154107369,5,154062681
8,5,40835976,5,40857110
8,5,138638314,5,149984157
8,5,43348156,5,43330659
8,5,132142060,5,132142060
8,5,149836487,5,149836487
8,5,134762626,5,134728608
8,5,134760241,5,134698471
8,5,10812084,5,10388732
8,5,141286434,5,141201831
8,5,172133318,5,172170961
8,5,172125639,5,172062671
8,5,149717028,5,149683349
8,5,134124342,5,134055434
8,5,141001092,5,141833322
8,5,177589627,5,177948576
8,5,177589627,5,178224628
8,5,177599397,5,177529028
8,5,7924207,5,7784200
8,5,7921898,5,6227001
8,5,112290750,5,112329608
8,5,14719607,5,14403360
8,5,7917050,5,7917050
8,5,176873893,5,176252842
8,5,131664400,5,131702183
8,5,131656502,5,131379490
8,5,131653296,5,131737028
8,5,159758454,5,159727459
8,5,154303150,5,154303150
8,5,133331365,5,132309697
8,5,139536551,5,139520683
8,5,139534930,5,139329634
8,5,31564032,5,32493875
8,5,89807744,5,89763798
8,5,131738160,5,131724213
8,5,131737028,5,131653296
8,5,10363266,5,10363266
8,5,126140768,5,126723374
8,5,147741514,5,145886565
8,5,149362518,5,149171648
8,5,149362114,5,149362114
8,5,149362114,5,149440086
8,5,14194362,5,14194362
8,5,133474732,5,133410044
8,5,54508551,5,55225885
8,5,42797717,5,42325862
8,5,133889581,5,133760291
8,5,133889581,5,133879984
8,5,133887454,5,133858797
8,5,138116131,5,138012735
9,5,109018514,5,108842374
9,5,89928068,5,89976851
9,5,67785730,5,67666054
9,5,133879113,5,133889581
9,5,71803879,5,71789608
9,5,81286724,5,80844471
9,5,163713222,5,163718090
9,5,141833322,5,141001092
9,5,68399690,5,68373900
9,5,118725434,5,118725434
9,5,134522081,5,134496529
9,5,134514368,5,134585146
9,5,64821409,5,64366463
9,5,111914392,5,112176439
9,5,55820119,5,56171284
9,5,142566515,5,140592322
9,5,55725262,5,56023843
9,5,67763006,5,67607021
9,5,77805099,5,77855330
9,5,179443363,5,179438056
9,5,67742679,5,67743864
9,5,134464037,5,134698741
9,5,73664805,5,72876096
9,5,96251359,5,94935108
9,5,95190002,5,96512072
9,5,141654642,5,141654642
9,5,141653377,5,131409314
9,5,75914747,5,75865018
9,5,96074819,5,95315292
9,5,98324705,5,98357246
9,5,172962532,5,172880059
9,5,172961476,5,173724627
9,5,67651494,5,67643380
9,5,90669661,5,90669661
9,5,126324902,5,126308770
9,5,71892089,10,51676887
9,5,81666415,5,82762503
9,5,141204971,5,141353874
9,5,67704065,5,67650891
9,5,67702718,5,67656109
9,5,148833417,5,148637500
9,5,95315292,5,96074819
9,5,74999509,5,76037542
9,5,95032689,5,95032689
9,5,95032689,5,95688485
9,5,73002550,5,73008611
9,5,95195086,5,96446925
9,5,149076436,5,149062420
9,5,149074827,5,145697144
9,5,112436178,5,112452357
9,5,139524374,5,139405624
9,5,176427701,5,176324946
9,5,149273093,5,149273093
9,5,149272535,5,149171446
9,5,95003734,5,95150131
9,5,95000473,5,94978806
9,5,168051709,5,168406305
9,5,67762314,15,48426193
9,5,173064122,5,173995361
9,5,98384388,5,98354571
9,5,95309932,5,95030779
9,5,132051675,5,132002481
9,5,64410872,1,558787
9,5,34559185,1,555194
9,5,124044261,5,123943381
9,5,74951607,5,74015111
9,5,74951543,5,76002355
9,5,34562354,5,36491051
9,5,71959052,5,67562572
9,5,34713440,5,34533214
9,5,34709199,5,34639968
9,5,36274110,5,36094700
9,5,179359103,5,179333806
9,5,55786129,5,55851134
9,5,141701864,5,141687900
9,5,96235810,5,96240372
9,5,132208152,5,132464422
9,5,123980824,5,124418882
9,5,77661660,5,78304859
9,5,77666635,5,77868003
9,5,57024261,5,55566838
9,5,77848490,5,77763351
9,5,141489135,5,141489135
9,5,39196557,5,39247029
9,5,179370584,5,179341647
9,5,179370584,5,180138600
9,5,132043577,5,131961686
9,5,74935519,5,75478558
9,5,141958445,5,141968716
9,5,122571823,5,122484103
9,5,122567029,5,122567029
9,5,95244100,5,134285995
9,5,60184055,1,555194
9,5,67607021,5,67763006
9,5,114713351,5,112404742
9,5,96279874,5,96221062
9,5,172117599,5,172220183
9,5,73778820,5,73954408
9,5,157278910,5,156713319
9,5,138470158,5,138327984
9,5,76160820,5,76005407
9,5,75965928,5,75649925
9,5,75964128,5,75704783
9,5,163736080,3,144151377
9,5,88645090,5,87883258
9,5,153392629,5,153392629
9,5,159020140,5,160204071
9,5,141859192,5,141779649
9,5,85836703,3,17430800
9,5,71789608,5,71803879
9,5,173076369,5,173076369
9,5,75716757,5,75706686
9,5,172141542,5,167944217
9,5,34676673,5,34669413
9,5,134544831,5,135276761
9,5,138425241,5,138314680
9,5,138414714,5,138446500
9,5,80755797,5,81368237
9,5,76138015,5,77250115
9,5,53807646,5,53807646
9,5,14334917,5,14209020
9,5,173231832,5,173180190
9,5,88608637,5,89182506
9,5,149314842,5,149161417
9,5,55431842,5,55492169
9,5,142500469,5,142505974
9,5,64094562,5,61728783
9,5,121517614,5,122350626
9,5,100149933,5,99602171
9,5,157108486,5,158034062
9,5,138066044,5,138104800
9,5,147982640,5,147982640
9,5,147937086,5,151281187
9,5,132349226,5,132609253
9,5,10645594,5,10510483
9,5,42881168,5,42585988
9,5,68414677,5,68482803
9,5,37602274,5,37681326
9,5,36152146,5,36764113
9,5,34731624,5,34723164
9,5,95292216,5,95292216
9,5,134496529,5,134522081
9,5,141049428,5,141633047
9,5,112329608,5,112290750
9,5,179033010,5,177953797
9,5,122496790,5,122398925
9,5,96286338,5,96286338
9,5,125884899,5,122742350
9,5,98397730,5,134292454
9,5,177484591,5,176970466
9,5,76052072,5,75937455
9,5,76051856,5,76432370
9,5,79525142,5,79600586
9,5,142590955,5,142478914
9,5,142590955,5,142960795
9,5,142590193,5,142576381
9,5,149498598,5,149756626
9,5,677463,5,714311
9,5,118651388,5,118637881
9,5,53551989,5,52767607
9,5,157209364,5,157303344
9,5,169501033,5,169501033
9,5,37704437,1,558787
9,5,134570985,5,134794873
9,5,131151147,5,130913539
9,5,130984592,5,131462344
9,5,56164869,5,55694293
9,5,172220183,5,159446094
9,5,172220183,5,172117599
9,5,32618735,5,32898860
9,5,149171648,5,149362518
9,5,149171446,5,149272535
9,5,32326847,5,32361229
9,5,32321827,5,32342264
9,5,126288259,5,126288259
9,5,154126314,5,154263262
9,5,43356385,5,43347861
9,5,178972744,5,178957548
9,5,134744707,5,134802006
9,5,132433576,5,132470233
9,5,149111107,5,148269646
9,5,149111107,5,149062265
9,5,149108019,5,148006934
9,5,32307566,5,31947128
9,5,151139695,5,149951690
9,5,134743252,5,134689894
9,5,148878960,5,149678410
9,5,140959765,5,140979577
9,5,33493479,5,33493479
9,5,43330659,5,43348156
9,5,154186084,5,153395244
9,5,179108278,5,179108278
9,5,149372868,5,149225178
9,5,112236852,5,112051768
9,5,39066546,5,39055608
9,5,137794943,5,137550974
9,5,176271890,5,178032922
9,5,7924241,5,3209576
9,5,43196720,5,43211275
9,5,137550974,5,137794943
9,5,137549323,5,137549323
9,5,145816380,5,145816380
9,5,10311838,5,10251542
9,5,10307567,5,10353874
9,5,40857110,5,40835976
9,5,40867457,5,42308721
9,5,135499808,5,136589511
9,5,149161417,5,149314842
9,5,176349078,5,176065752
9,5,176348713,5,176161358
9,5,176348713,5,176411432
9,5,264980,5,194679
9,5,1369819,5,2328124
9,5,1366989,5,1366989
9,5,154145880,5,148388414
9,5,133359502,5,132703351
9,5,133355488,5,133073800
9,5,138740917,5,138090440
9,5,134689894,5,134743252
9,5,134688214,5,136958240
9,5,179117569,5,179117569
9,5,723136,5,713768
9,5,133505054,5,134565321
9,5,133503790,5,132691740
9,5,133503790,5,133559810
9,5,134683960,5,134582673
9,5,134678764,5,134501157
9,5,139907463,5,139922098
9,5,140029141,5,140005085
9,5,140029141,5,140034988
9,5,96095544,5,98175924
9,5,34932703,5,34526132
9,5,126211278,5,126855786
9,5,149822408,5,150061004
9,5,74713554,5,74697029
9,5,177603653,5,178627310
9,5,177600445,5,177665549
9,5,175839038,5,175802534
9,5,43316668,5,36133058
9,5,141320482,5,141303596
9,5,141320482,5,141324748
9,5,175703205,5,175508623
9,5,153561316,5,153558431
9,5,150379065,5,150401827
9,5,126242688,5,126436327
9,5,89976851,5,89928068
9,5,132025184,5,132025184
9,5,75040400,5,75068278
9,5,149403056,5,149403056
9,5,153731237,5,153731237
9,5,10485403,5,10643440
9,5,10482652,5,10531382
9,5,43163290,5,40915617
9,5,43163290,5,42046296
9,5,43163290,5,43582292
9,5,61741770,5,62526072
9,5,159786166,5,159848599
9,5,71703940,5,72846851
9,5,61766071,5,61533713
9,5,180138600,5,179370584
9,5,10782318,5,10679128
9,5,172404841,5,172404841
9,5,7912465,5,9923160
9,5,10365836,5,10244222
9,5,95080200,5,95033592
9,5,71575540,5,71535909
9,5,71557837,5,71651828
9,5,118702973,5,124199748
9,5,148844523,5,148844523
9,5,140881727,5,140785596
9,5,10792032,5,10821608
9,5,149388488,5,149379593
9,5,43226553,5,43179985
9,5,162800724,5,159787208
9,5,71535909,5,71575540
9,5,112392269,5,114922759
9,5,40841028,5,39185984
9,5,95099352,5,95145882
9,5,133323708,5,133123521
9,5,96110777,5,96578137
9,5,131724213,5,131738160
9,5,131702183,5,131664400
9,5,176417612,5,176155947
9,5,176680035,1,558787
9,5,71701844,5,70876792
9,5,132213714,5,132514134
9,5,71598220,5,71598220
9,5,158540771,5,158051002
9,5,89869273,5,89851583
9,5,89869273,5,89869273
9,5,131034900,5,131513445
9,5,131034474,5,131327092
9,5,70865716,5,71382757
9,5,159787208,5,162800724
9,5,159787009,5,159419688
9,5,34622833,5,34776417
9,5,139035040,5,138875550
9,5,139022501,5,139115980
9,5,179180032,5,179237927
9,5,154191705,5,154191705
9,5,112404742,5,114713351
9,5,133301965,5,132869112
9,5,133301965,5,133175801
9,5,133300871,5,132670219
9,5,133300871,5,133342518
9,5,133298558,5,133283409
9,5,126337640,5,127369079
9,5,126336184,5,126336184
9,5,141037393,5,141207083
9,5,42623036,5,43942071
9,5,75706686,5,75716757
9,5,75704783,5,75964128
9,5,148806151,5,148849856
9,5,148806151,5,149499791
9,5,173150324,5,173187015
9,5,173149360,5,173209844
9,5,173148295,5,173170057
9,5,54076789,5,54164710
9,5,67766748,5,67758176
9,5,134501157,5,134678764
9,5,134500256,5,134415411
9,5,71930350,5,71930350
9,5,71928001,5,71712804
9,5,67758176,5,67766748
9,5,173126462,5,173081239
9,5,173131687,5,172080321
9,5,173129967,5,169119084
9,5,150375050,5,150365682
9,5,148813293,5,149661750
9,5,170862377,5,170862377
9,5,141046245,5,108079883
9,5,150581295,5,150500059
9,5,150578573,5,150469058
9,5,172684465,5,172684465
9,5,131619346,5,131573097
9,5,131619346,5,131863731
9,5,131615057,5,131388373
9,5,149316982,5,149206823
9,5,176730640,5,176389310
9,5,172124474,5,172242803
9,5,172683806,5,172945075
9,5,68373900,5,68399690
9,5,68373900,5,68835241
9,5,81617695,5,81646913
9,5,39458108,5,40309730
9,5,55448289,5,55442854
9,5,34765348,5,33219934
9,5,34723164,5,34731624
9,5,142576381,5,142590193
9,5,149301450,5,149301450
9,5,149499791,5,148806151
9,5,131361149,5,131361149
9,5,131361043,5,131292310
9,5,131358437,5,131010679
9,5,131358437,5,131337967
9,5,172242803,5,172124474
9,5,148991441,5,149201317
9,5,109109051,5,106774806
9,5,150462871,5,150462871
9,5,131792486,5,131792486
9,5,134836948,5,134924064
9,5,10658750,5,6734152
9,5,34736290,5,34634704
9,5,36471574,5,36507461
9,5,131362250,5,131167116
9,5,131362250,5,131375432
9,5,132154175,5,132189968
9,5,67670110,5,68049205
9,5,67669702,5,67848544
9,5,173209844,5,173149360
9,5,88164616,5,88436926
9,5,131491375,5,131491375
9,5,134804532,5,134656168
9,5,134802006,5,134744707
9,5,55581250,5,56176047
9,5,173892112,5,173026649
9,5,149479919,5,149569773
9,5,77856098,5,78783944
9,5,77855330,5,77805099
9,5,55580139,5,55399320
9,5,173187015,5,173150324
9,5,172138689,5,173181334
9,5,134671008,5,133806727
9,5,134671008,5,134432012
9,5,134671008,5,134574269
9,5,132607112,5,131865827
9,5,43455845,5,43427163
9,5,43462112,5,43462112
9,5,180556405,5,180596862
9,5,156971540,5,156987511
9,5,134415411,5,134500256
9,5,79144976,5,79144976
9,5,139525758,5,139146001
9,5,43239613,5,40884711
9,5,173181334,5,172138689
9,5,173180190,5,173231832
9,5,133307596,5,132107602
9,5,73923353,5,73225740
9,5,55644864,5,56313238
9,5,55644864,5,56537895
9,5,134656168,5,134804532
9,5,131466251,5,131427662
9,5,149862804,5,149849868
9,5,126308770,5,126324902
9,5,175961237,5,174902146
9,5,72823293,5,72766820
9,5,139115980,5,139022501
9,5,139114683,5,139114683
9,5,131379490,5,131656502
9,5,131380709,5,131380709
9,5,131377255,5,131324112
9,5,134582673,5,134683960
9,5,110890784,5,112346833
9,5,125718185,5,125906314
9,5,10651786,5,10664775
9,5,156934110,5,153839136
9,5,156933422,5,156933422
9,5,134832959,5,135592794
9,5,55620904,5,55620904
9,5,173171021,5,172811992
9,5,173170057,5,173148295
9,5,126054019,5,126054019
9,5,126051028,5,126069518
9,5,43252051,5,39254678
9,5,107905746,5,102926584
9,5,37614249,5,36531874
9,5,148757012,5,148757012
9,5,142385076,5,147651949
9,5,95207284,5,96524479
9,5,54111272,5,53880006
9,5,5430216,5,2316108
9,5,135450660,5,135494109
9,5,132043479,5,132170368
9,5,132170368,5,132043479
9,5,56826512,5,56821124
9,5,148418723,5,148207958
9,5,67666253,5,66379742
9,5,67666054,5,67785730
9,5,133858797,5,133858797
9,5,133858797,5,133887454
9,5,138334766,5,138879831
9,5,138331415,5,138302402
9,5,168017104,5,167977393
9,5,148979878,5,148708471
9,5,172811992,1,555194
9,5,172811992,5,173171021
9,5,125895379,7,116180541
9,5,156893607,5,156881061
9,5,172989988,5,172989988
9,5,8046000,5,9123600
9,5,38336304,5,39087964
9,5,149518711,5,149535713
9,5,137972802,5,138056899
9,5,38425357,5,38860727
9,5,149650312,5,154266640
9,5,170892266,5,170798716
9,5,132874721,5,75865055
9,5,55492169,5,55431842
9,5,5427693,5,5427693
9,5,148676319,5,148730239
9,5,34526132,5,34932703
9,5,135424548,5,135425288
9,5,112446394,5,112798477
9,5,10560804,5,10560804
9,5,10576318,5,10520389
9,5,148681796,5,148756064
9,5,10632838,5,10687382
9,5,1148257,5,1714214
9,5,1213524,5,1213524
9,5,1217996,5,993946
9,5,1297151,5,1000905
9,5,1291302,5,957898
9,5,1231047,5,1018671
9,5,170798716,5,170892266
9,5,149954064,5,149808251
9,5,149951690,5,151139695
9,5,149946775,5,149946775
9,5,149946775,5,149970359
9,5,1015675,5,985485
10,5,36181329,5,36411210
10,5,150040778,5,150620930
10,5,71712804,5,71928001
10,5,179271488,5,179244561
10,5,32490737,5,32561019
10,5,140860189,5,141007321
10,5,31600224,5,32614930
10,5,133376694,5,132793290
10,5,133376050,5,132629894
10,5,72237268,5,72741303
10,5,64907011,5,64016706
10,5,131751156,5,131850402
10,5,149712173,5,149702771
10,5,149201317,5,148991441
10,5,149353368,5,149294248
10,5,147802985,5,147008654
10,5,132119697,5,131562150
10,5,159422840,5,153439412
10,5,159419688,5,159787009
10,5,90035549,5,90055699
10,5,10471951,5,10494060
10,5,10461822,2,202666070
10,5,10461281,5,10494060
10,5,10446808,5,10676454
10,5,10396430,5,10396430
10,5,40884711,5,43239613
10,5,40879277,5,40833635
10,5,33532542,5,33532542
10,5,34975405,5,34537899
10,5,34973459,5,34601234
10,5,140933004,5,140984389
10,5,10774622,5,10687382
10,5,10288093,5,9692609
10,5,10286012,5,10554271
10,5,72905594,5,73578768
10,5,157180094,5,157180094
10,5,157171645,5,159154671
10,5,142679916,5,142597721
10,5,142661812,5,142452118
10,5,179244561,5,179271488
10,5,179237927,5,179180032
10,5,56593500,5,56149559
10,5,176413785,5,177549450
10,5,176411432,5,176348713
10,5,159424890,5,159435755
10,5,159415148,5,159382440
10,5,159400199,5,158844982
10,5,159392366,5,158760422
10,5,159388467,5,157353333
10,5,159382440,5,159415148
10,5,150401827,5,150379065
10,5,32279493,5,32170393
10,5,133978135,5,133782441
10,5,138988429,5,138092312
10,5,64937277,5,64890314
10,5,64902784,5,65599268
10,5,56223557,5,56489609
10,5,56210838,5,56937837
10,5,179641256,5,179391211
10,5,179638602,5,179670257
10,5,179620989,5,180007259
10,5,179606576,5,179332656
10,5,43692457,1,560211
10,5,43691663,10,64596306
10,5,43630423,5,43630423
10,5,87607045,5,80488402
10,5,153756186,5,153754550
10,5,153756186,5,156653600
